id,qname,heading,text,type,diagram,website,updated
,WarrantyScope,WarrantyScope,"A range of services that will be provided to a customer free of charge in case of a defect or malfunction of a product.\n\nCommonly used values:\n\n* http://purl.org/goodrelations/v1#Labor-BringIn\n* http://purl.org/goodrelations/v1#PartsAndLabor-BringIn\n* http://purl.org/goodrelations/v1#PartsAndLabor-PickUp
      ",Class,http://schema.org/diagrams/WarrantyScope.dot.svg,http://schema.org/WarrantyScope,2026-07-24T12:31:48.132193
,SearchAction,SearchAction,"The act of searching for an object.\n\nRelated actions:\n\n* [[FindAction]]: SearchAction generally leads to a FindAction, but not necessarily.",Class,http://schema.org/diagrams/SearchAction.dot.svg,http://schema.org/SearchAction,2026-07-24T12:31:48.132193
,CovidTestingFacility,CovidTestingFacility,"A CovidTestingFacility is a [[MedicalClinic]] where testing for the COVID-19 Coronavirus
      disease is available. If the facility is being made available from an established [[Pharmacy]], [[Hotel]], or other
      non-medical organization, multiple types can be listed. This makes it easier to re-use existing schema.org information
      about that place, e.g. contact info, address, opening hours. Note that in an emergency, such information may not always be reliable.
      ",Class,http://schema.org/diagrams/CovidTestingFacility.dot.svg,http://schema.org/CovidTestingFacility,2026-07-24T12:31:48.132193
,Hackathon,Hackathon,A [hackathon](https://en.wikipedia.org/wiki/Hackathon) event.,Class,http://schema.org/diagrams/Hackathon.dot.svg,http://schema.org/Hackathon,2026-07-24T12:31:48.132193
,ReactAction,ReactAction,"The act of responding instinctively and emotionally to an object, expressing a sentiment.",Class,http://schema.org/diagrams/ReactAction.dot.svg,http://schema.org/ReactAction,2026-07-24T12:31:48.132193
,DateTime,DateTime,A combination of date and time of day in the form [-]CCYY-MM-DDThh:mm:ss[Z|(+|-)hh:mm] (see Chapter 5.4 of ISO 8601).,Class,http://schema.org/diagrams/DateTime.dot.svg,http://schema.org/DateTime,2026-07-24T12:31:48.132193
,Airline,Airline,An organization that provides flights for passengers.,Class,http://schema.org/diagrams/Airline.dot.svg,http://schema.org/Airline,2026-07-24T12:31:48.132193
,UserReview,UserReview,"A review created by an end-user (e.g. consumer, purchaser, attendee etc.), in contrast with [[CriticReview]].",Class,http://schema.org/diagrams/UserReview.dot.svg,http://schema.org/UserReview,2026-07-24T12:31:48.132193
,AllocateAction,AllocateAction,The act of organizing tasks/objects/events by associating resources to it.,Class,http://schema.org/diagrams/AllocateAction.dot.svg,http://schema.org/AllocateAction,2026-07-24T12:31:48.132193
,State,State,A state or province of a country.,Class,http://schema.org/diagrams/State.dot.svg,http://schema.org/State,2026-07-24T12:31:48.132193
,ReportageNewsArticle,ReportageNewsArticle,"The [[ReportageNewsArticle]] type is a subtype of [[NewsArticle]] representing
 news articles which are the result of journalistic news reporting conventions.

In practice many news publishers produce a wide variety of article types, many of which might be considered a [[NewsArticle]] but not a [[ReportageNewsArticle]]. For example, opinion pieces, reviews, analysis, sponsored or satirical articles, or articles that combine several of these elements.

The [[ReportageNewsArticle]] type is based o",Class,http://schema.org/diagrams/ReportageNewsArticle.dot.svg,http://schema.org/ReportageNewsArticle,2026-07-24T12:31:48.132193
,ResearchOrganization,ResearchOrganization,"A Research Organization (e.g. scientific institute, research company).",Class,http://schema.org/diagrams/ResearchOrganization.dot.svg,http://schema.org/ResearchOrganization,2026-07-24T12:31:48.132193
,Protein,Protein,"Protein is here used in its widest possible definition, as classes of amino acid based molecules. Amyloid-beta Protein in human (UniProt P05067), eukaryota (e.g. an OrthoDB group) or even a single molecule that one can point to are all of type :Protein. A protein can thus be a subclass of another protein, e.g. :Protein as a UniProt record can have multiple isoforms inside it which would also be :Protein. They can be imagined, synthetic, hypothetical or naturally occurring.",Class,http://schema.org/diagrams/Protein.dot.svg,http://schema.org/Protein,2026-07-24T12:31:48.132193
,ReplaceAction,ReplaceAction,The act of editing a recipient by replacing an old object with a new object.,Class,http://schema.org/diagrams/ReplaceAction.dot.svg,http://schema.org/ReplaceAction,2026-07-24T12:31:48.132193
,HairSalon,HairSalon,A hair salon.,Class,http://schema.org/diagrams/HairSalon.dot.svg,http://schema.org/HairSalon,2026-07-24T12:31:48.132193
,MathSolver,MathSolver,A math solver which is capable of solving a subset of mathematical problems.,Class,http://schema.org/diagrams/MathSolver.dot.svg,http://schema.org/MathSolver,2026-07-24T12:31:48.132193
,Observation,Observation,"Instances of the class [[Observation]] are used to specify observations about an entity at a particular time. The principal properties of an [[Observation]] are [[observationAbout]], [[measuredProperty]], [[statType]], [[value] and [[observationDate]]  and [[measuredProperty]]. Some but not all Observations represent a [[QuantitativeValue]]. Quantitative observations can be about a [[StatisticalVariable]], which is an abstract specification about which we can make observations that are grounded ",Class,http://schema.org/diagrams/Observation.dot.svg,http://schema.org/Observation,2026-07-24T12:31:48.132193
,Accommodation,Accommodation,"An accommodation is a place that can accommodate human beings, e.g. a hotel room, a camping pitch, or a meeting room. Many accommodations are for overnight stays, but this is not a mandatory requirement.
For more specific types of accommodations not defined in schema.org, one can use [[additionalType]] with external vocabularies.
<br /><br />
See also the <a href=""/docs/hotels.html"">dedicated document on the use of schema.org for marking up hotels and other forms of accommodations</a>.
",Class,http://schema.org/diagrams/Accommodation.dot.svg,http://schema.org/Accommodation,2026-07-24T12:31:48.132193
,MedicalRiskFactor,MedicalRiskFactor,"A risk factor is anything that increases a person's likelihood of developing or contracting a disease, medical condition, or complication.",Class,http://schema.org/diagrams/MedicalRiskFactor.dot.svg,http://schema.org/MedicalRiskFactor,2026-07-24T12:31:48.132193
,OfferForPurchase,OfferForPurchase,"An [[OfferForPurchase]] in Schema.org represents an [[Offer]] to sell something, i.e. an [[Offer]] whose
  [[businessFunction]] is [sell](http://purl.org/goodrelations/v1#Sell.). See [Good Relations](https://en.wikipedia.org/wiki/GoodRelations) for
  background on the underlying concepts.
  ",Class,http://schema.org/diagrams/OfferForPurchase.dot.svg,http://schema.org/OfferForPurchase,2026-07-24T12:31:48.132193
,PublicToilet,PublicToilet,"A public toilet is a room or small building containing one or more toilets (and possibly also urinals) which is available for use by the general public, or by customers or employees of certain businesses.",Class,http://schema.org/diagrams/PublicToilet.dot.svg,http://schema.org/PublicToilet,2026-07-24T12:31:48.132193
,UserComments,UserComments,"UserInteraction and its subtypes is an old way of talking about users interacting with pages. It is generally better to use [[Action]]-based vocabulary, alongside types such as [[Comment]].",Class,http://schema.org/diagrams/UserComments.dot.svg,http://schema.org/UserComments,2026-07-24T12:31:48.132193
,ApprovedIndication,ApprovedIndication,"An indication for a medical therapy that has been formally specified or approved by a regulatory body that regulates use of the therapy; for example, the US FDA approves indications for most drugs in the US.",Class,http://schema.org/diagrams/ApprovedIndication.dot.svg,http://schema.org/ApprovedIndication,2026-07-24T12:31:48.132193
,Consortium,Consortium,A Consortium is a membership [[Organization]] whose members are typically Organizations.,Class,http://schema.org/diagrams/Consortium.dot.svg,http://schema.org/Consortium,2026-07-24T12:31:48.132193
,MusicVideoObject,MusicVideoObject,A music video file.,Class,http://schema.org/diagrams/MusicVideoObject.dot.svg,http://schema.org/MusicVideoObject,2026-07-24T12:31:48.132193
,Claim,Claim,"A [[Claim]] in Schema.org represents a specific, factually-oriented claim that could be the [[itemReviewed]] in a [[ClaimReview]]. The content of a claim can be summarized with the [[text]] property. Variations on well known claims can have their common identity indicated via [[sameAs]] links, and summarized with a [[name]]. Ideally, a [[Claim]] description includes enough contextual information to minimize the risk of ambiguity or inclarity. In practice, many claims are better understood in the",Class,http://schema.org/diagrams/Claim.dot.svg,http://schema.org/Claim,2026-07-24T12:31:48.132193
,MusicAlbum,MusicAlbum,A collection of music tracks.,Class,http://schema.org/diagrams/MusicAlbum.dot.svg,http://schema.org/MusicAlbum,2026-07-24T12:31:48.132193
,ConstraintNode,ConstraintNode,"The ConstraintNode type is provided to support usecases in which a node in a structured data graph is described with properties which appear to describe a single entity, but are being used in a situation where they serve a more abstract purpose. A [[ConstraintNode]] can be described using [[constraintProperty]] and [[numConstraints]]. These constraint properties can serve a
    variety of purposes, and their values may sometimes be understood to indicate sets of possible values rather than singl",Class,http://schema.org/diagrams/ConstraintNode.dot.svg,http://schema.org/ConstraintNode,2026-07-24T12:31:48.132193
,ShippingConditions,ShippingConditions,"ShippingConditions represent a set of constraints and information about the conditions of shipping a product. Such conditions may apply to only a subset of the products being shipped, depending on aspects of the product like weight, size, price, destination, and others. All the specified conditions must be met for this ShippingConditions to apply.",Class,http://schema.org/diagrams/ShippingConditions.dot.svg,http://schema.org/ShippingConditions,2026-07-24T12:31:48.132193
,CommunicateAction,CommunicateAction,"The act of conveying information to another person via a communication medium (instrument) such as speech, email, or telephone conversation.",Class,http://schema.org/diagrams/CommunicateAction.dot.svg,http://schema.org/CommunicateAction,2026-07-24T12:31:48.132193
,PhysicalActivity,PhysicalActivity,"Any bodily activity that enhances or maintains physical fitness and overall health and wellness. Includes activity that is part of daily living and routine, structured exercise, and exercise prescribed as part of a medical treatment or recovery plan.",Class,http://schema.org/diagrams/PhysicalActivity.dot.svg,http://schema.org/PhysicalActivity,2026-07-24T12:31:48.132193
,PublicationVolume,PublicationVolume,"A part of a successively published publication such as a periodical or multi-volume work, often numbered. It may represent a time span, such as a year.\n\nSee also [blog post](https://blog-schema.org/2014/09/02/schema-org-support-for-bibliographic-relationships-and-periodicals/).",Class,http://schema.org/diagrams/PublicationVolume.dot.svg,http://schema.org/PublicationVolume,2026-07-24T12:31:48.132193
,RadioSeason,RadioSeason,Season dedicated to radio broadcast and associated online delivery.,Class,http://schema.org/diagrams/RadioSeason.dot.svg,http://schema.org/RadioSeason,2026-07-24T12:31:48.132193
,Table,Table,A table on a Web page.,Class,http://schema.org/diagrams/Table.dot.svg,http://schema.org/Table,2026-07-24T12:31:48.132193
,ChemicalSubstance,ChemicalSubstance,"A chemical substance is 'a portion of matter of constant composition, composed of molecular entities of the same type or of different types' (source: [ChEBI:59999](https://www.ebi.ac.uk/chebi/searchId.do?chebiId=59999)).",Class,http://schema.org/diagrams/ChemicalSubstance.dot.svg,http://schema.org/ChemicalSubstance,2026-07-24T12:31:48.132193
,Resort,Resort,"A resort is a place used for relaxation or recreation, attracting visitors for holidays or vacations. Resorts are places, towns or sometimes commercial establishments operated by a single company (source: Wikipedia, the free encyclopedia, see <a href=""http://en.wikipedia.org/wiki/Resort"">http://en.wikipedia.org/wiki/Resort</a>).
<br /><br />
See also the <a href=""/docs/hotels.html"">dedicated document on the use of schema.org for marking up hotels and other forms of accommodations</a>.
    ",Class,http://schema.org/diagrams/Resort.dot.svg,http://schema.org/Resort,2026-07-24T12:31:48.132193
,ContactPoint,ContactPoint,"A contact point&#x2014;for example, a Customer Complaints department.",Class,http://schema.org/diagrams/ContactPoint.dot.svg,http://schema.org/ContactPoint,2026-07-24T12:31:48.132193
,AMRadioChannel,AMRadioChannel,A radio channel that uses AM.,Class,http://schema.org/diagrams/AMRadioChannel.dot.svg,http://schema.org/AMRadioChannel,2026-07-24T12:31:48.132193
,AutomatedTeller,AutomatedTeller,ATM/cash machine.,Class,http://schema.org/diagrams/AutomatedTeller.dot.svg,http://schema.org/AutomatedTeller,2026-07-24T12:31:48.132193
,WPFooter,WPFooter,The footer section of the page.,Class,http://schema.org/diagrams/WPFooter.dot.svg,http://schema.org/WPFooter,2026-07-24T12:31:48.132193
,LegislationObject,LegislationObject,"A specific object or file containing a Legislation. Note that the same Legislation can be published in multiple files. For example, a digitally signed PDF, a plain PDF and an HTML version.",Class,http://schema.org/diagrams/LegislationObject.dot.svg,http://schema.org/LegislationObject,2026-07-24T12:31:48.132193
,EnergyStarEnergyEfficiencyEnumeration,EnergyStarEnergyEfficiencyEnumeration,Used to indicate whether a product is EnergyStar certified.,Class,http://schema.org/diagrams/EnergyStarEnergyEfficiencyEnumeration.dot.svg,http://schema.org/EnergyStarEnergyEfficiencyEnumeration,2026-07-24T12:31:48.132193
,OccupationalTherapy,OccupationalTherapy,"A treatment of people with physical, emotional, or social problems, using purposeful activity to help them overcome or learn to deal with their problems.",Class,http://schema.org/diagrams/OccupationalTherapy.dot.svg,http://schema.org/OccupationalTherapy,2026-07-24T12:31:48.132193
,AmpStory,AmpStory,"A creative work with a visual storytelling format intended to be viewed online, particularly on mobile devices.",Class,http://schema.org/diagrams/AmpStory.dot.svg,http://schema.org/AmpStory,2026-07-24T12:31:48.132193
,AnalysisNewsArticle,AnalysisNewsArticle,"An AnalysisNewsArticle is a [[NewsArticle]] that, while based on factual reporting, incorporates the expertise of the author/producer, offering interpretations and conclusions.",Class,http://schema.org/diagrams/AnalysisNewsArticle.dot.svg,http://schema.org/AnalysisNewsArticle,2026-07-24T12:31:48.132193
,MovieRentalStore,MovieRentalStore,A movie rental store.,Class,http://schema.org/diagrams/MovieRentalStore.dot.svg,http://schema.org/MovieRentalStore,2026-07-24T12:31:48.132193
,Substance,Substance,"Any matter of defined composition that has discrete existence, whose origin may be biological, mineral or chemical.",Class,http://schema.org/diagrams/Substance.dot.svg,http://schema.org/Substance,2026-07-24T12:31:48.132193
,DriveWheelConfigurationValue,DriveWheelConfigurationValue,A value indicating which roadwheels will receive torque.,Class,http://schema.org/diagrams/DriveWheelConfigurationValue.dot.svg,http://schema.org/DriveWheelConfigurationValue,2026-07-24T12:31:48.132193
,AutomotiveBusiness,AutomotiveBusiness,"Car repair, sales, or parts.",Class,http://schema.org/diagrams/AutomotiveBusiness.dot.svg,http://schema.org/AutomotiveBusiness,2026-07-24T12:31:48.132193
,DataFeedItem,DataFeedItem,A single item within a larger data feed.,Class,http://schema.org/diagrams/DataFeedItem.dot.svg,http://schema.org/DataFeedItem,2026-07-24T12:31:48.132193
,PhotographAction,PhotographAction,The act of capturing still images of objects using a camera.,Class,http://schema.org/diagrams/PhotographAction.dot.svg,http://schema.org/PhotographAction,2026-07-24T12:31:48.132193
,WebSite,WebSite,A WebSite is a set of related web pages and other items typically served from a single web domain and accessible via URLs.,Class,http://schema.org/diagrams/WebSite.dot.svg,http://schema.org/WebSite,2026-07-24T12:31:48.132193
,TextDigitalDocument,TextDigitalDocument,A file composed primarily of text.,Class,http://schema.org/diagrams/TextDigitalDocument.dot.svg,http://schema.org/TextDigitalDocument,2026-07-24T12:31:48.132193
,Church,Church,A church.,Class,http://schema.org/diagrams/Church.dot.svg,http://schema.org/Church,2026-07-24T12:31:48.132193
,Comment,Comment,"A comment on an item - for example, a comment on a blog post. The comment's content is expressed via the [[text]] property, and its topic via [[about]], properties shared with all CreativeWorks.",Class,http://schema.org/diagrams/Comment.dot.svg,http://schema.org/Comment,2026-07-24T12:31:48.132193
,EmploymentAgency,EmploymentAgency,An employment agency.,Class,http://schema.org/diagrams/EmploymentAgency.dot.svg,http://schema.org/EmploymentAgency,2026-07-24T12:31:48.132193
,Diet,Diet,A strategy of regulating the intake of food to achieve or maintain a specific health-related goal.,Class,http://schema.org/diagrams/Diet.dot.svg,http://schema.org/Diet,2026-07-24T12:31:48.132193
,MedicalSignOrSymptom,MedicalSignOrSymptom,Any feature associated or not with a medical condition. In medicine a symptom is generally subjective while a sign is objective.,Class,http://schema.org/diagrams/MedicalSignOrSymptom.dot.svg,http://schema.org/MedicalSignOrSymptom,2026-07-24T12:31:48.132193
,MerchantReturnPolicySeasonalOverride,MerchantReturnPolicySeasonalOverride,"A seasonal override of a return policy, for example used for holidays.",Class,http://schema.org/diagrams/MerchantReturnPolicySeasonalOverride.dot.svg,http://schema.org/MerchantReturnPolicySeasonalOverride,2026-07-24T12:31:48.132193
,ParentAudience,ParentAudience,"A set of characteristics describing parents, who can be interested in viewing some content.",Class,http://schema.org/diagrams/ParentAudience.dot.svg,http://schema.org/ParentAudience,2026-07-24T12:31:48.132193
,AnimalShelter,AnimalShelter,Animal shelter.,Class,http://schema.org/diagrams/AnimalShelter.dot.svg,http://schema.org/AnimalShelter,2026-07-24T12:31:48.132193
,GasStation,GasStation,A gas station.,Class,http://schema.org/diagrams/GasStation.dot.svg,http://schema.org/GasStation,2026-07-24T12:31:48.132193
,PerformingArtsTheater,PerformingArtsTheater,A theater or other performing art center.,Class,http://schema.org/diagrams/PerformingArtsTheater.dot.svg,http://schema.org/PerformingArtsTheater,2026-07-24T12:31:48.132193
,PaymentChargeSpecification,PaymentChargeSpecification,The costs of settling the payment using a particular payment method.,Class,http://schema.org/diagrams/PaymentChargeSpecification.dot.svg,http://schema.org/PaymentChargeSpecification,2026-07-24T12:31:48.132193
,BusTrip,BusTrip,A trip on a commercial bus line.,Class,http://schema.org/diagrams/BusTrip.dot.svg,http://schema.org/BusTrip,2026-07-24T12:31:48.132193
,GovernmentBenefitsType,GovernmentBenefitsType,GovernmentBenefitsType enumerates several kinds of government benefits to support the COVID-19 situation. Note that this structure may not capture all benefits offered.,Class,http://schema.org/diagrams/GovernmentBenefitsType.dot.svg,http://schema.org/GovernmentBenefitsType,2026-07-24T12:31:48.132193
,MedicalIndication,MedicalIndication,"A condition or factor that indicates use of a medical therapy, including signs, symptoms, risk factors, anatomical states, etc.",Class,http://schema.org/diagrams/MedicalIndication.dot.svg,http://schema.org/MedicalIndication,2026-07-24T12:31:48.132193
,JobPosting,JobPosting,A listing that describes a job opening in a certain organization.,Class,http://schema.org/diagrams/JobPosting.dot.svg,http://schema.org/JobPosting,2026-07-24T12:31:48.132193
,HowToSection,HowToSection,A sub-grouping of steps in the instructions for how to achieve a result (e.g. steps for making a pie crust within a pie recipe).,Class,http://schema.org/diagrams/HowToSection.dot.svg,http://schema.org/HowToSection,2026-07-24T12:31:48.132193
,VacationRental,VacationRental,A kind of lodging business that focuses on renting single properties for limited time.,Class,http://schema.org/diagrams/VacationRental.dot.svg,http://schema.org/VacationRental,2026-07-24T12:31:48.132193
,TrackAction,TrackAction,"An agent tracks an object for updates.\n\nRelated actions:\n\n* [[FollowAction]]: Unlike FollowAction, TrackAction refers to the interest on the location of innanimates objects.\n* [[SubscribeAction]]: Unlike SubscribeAction, TrackAction refers to  the interest on the location of innanimate objects.",Class,http://schema.org/diagrams/TrackAction.dot.svg,http://schema.org/TrackAction,2026-07-24T12:31:48.132193
,NoteDigitalDocument,NoteDigitalDocument,"A file containing a note, primarily for the author.",Class,http://schema.org/diagrams/NoteDigitalDocument.dot.svg,http://schema.org/NoteDigitalDocument,2026-07-24T12:31:48.132193
,Recipe,Recipe,"A recipe. For dietary restrictions covered by the recipe, a few common restrictions are enumerated via [[suitableForDiet]]. The [[keywords]] property can also be used to add more detail.",Class,http://schema.org/diagrams/Recipe.dot.svg,http://schema.org/Recipe,2026-07-24T12:31:48.132193
,ComicCoverArt,ComicCoverArt,The artwork on the cover of a comic.,Class,http://schema.org/diagrams/ComicCoverArt.dot.svg,http://schema.org/ComicCoverArt,2026-07-24T12:31:48.132193
,LeaveAction,LeaveAction,"An agent leaves an event / group with participants/friends at a location.\n\nRelated actions:\n\n* [[JoinAction]]: The antonym of LeaveAction.\n* [[UnRegisterAction]]: Unlike UnRegisterAction, LeaveAction implies leaving a group/team of people rather than a service.",Class,http://schema.org/diagrams/LeaveAction.dot.svg,http://schema.org/LeaveAction,2026-07-24T12:31:48.132193
,BodyOfWater,BodyOfWater,"A body of water, such as a sea, ocean, or lake.",Class,http://schema.org/diagrams/BodyOfWater.dot.svg,http://schema.org/BodyOfWater,2026-07-24T12:31:48.132193
,Message,Message,A single message from a sender to one or more organizations or people.,Class,http://schema.org/diagrams/Message.dot.svg,http://schema.org/Message,2026-07-24T12:31:48.132193
,ActivateAction,ActivateAction,The act of starting or activating a device or application (e.g. starting a timer or turning on a flashlight).,Class,http://schema.org/diagrams/ActivateAction.dot.svg,http://schema.org/ActivateAction,2026-07-24T12:31:48.132193
,ExercisePlan,ExercisePlan,"Fitness-related activity designed for a specific health-related purpose, including defined exercise routines as well as activity prescribed by a clinician.",Class,http://schema.org/diagrams/ExercisePlan.dot.svg,http://schema.org/ExercisePlan,2026-07-24T12:31:48.132193
,PerformingGroup,PerformingGroup,"A performance group, such as a band, an orchestra, or a circus.",Class,http://schema.org/diagrams/PerformingGroup.dot.svg,http://schema.org/PerformingGroup,2026-07-24T12:31:48.132193
,ParcelDelivery,ParcelDelivery,The delivery of a parcel either via the postal service or a commercial service.,Class,http://schema.org/diagrams/ParcelDelivery.dot.svg,http://schema.org/ParcelDelivery,2026-07-24T12:31:48.132193
,SchoolDistrict,SchoolDistrict,A School District is an administrative area for the administration of schools.,Class,http://schema.org/diagrams/SchoolDistrict.dot.svg,http://schema.org/SchoolDistrict,2026-07-24T12:31:48.132193
,OrderStatus,OrderStatus,Enumerated status values for Order.,Class,http://schema.org/diagrams/OrderStatus.dot.svg,http://schema.org/OrderStatus,2026-07-24T12:31:48.132193
,Episode,Episode,"A media episode (e.g. TV, radio, video game) which can be part of a series or season.",Class,http://schema.org/diagrams/Episode.dot.svg,http://schema.org/Episode,2026-07-24T12:31:48.132193
,SatiricalArticle,SatiricalArticle,"An [[Article]] whose content is primarily [[satirical]](https://en.wikipedia.org/wiki/Satire) in nature, i.e. unlikely to be literally true. A satirical article is sometimes but not necessarily also a [[NewsArticle]]. [[ScholarlyArticle]]s are also sometimes satirized.",Class,http://schema.org/diagrams/SatiricalArticle.dot.svg,http://schema.org/SatiricalArticle,2026-07-24T12:31:48.132193
,CatholicChurch,CatholicChurch,A Catholic church.,Class,http://schema.org/diagrams/CatholicChurch.dot.svg,http://schema.org/CatholicChurch,2026-07-24T12:31:48.132193
,PalliativeProcedure,PalliativeProcedure,"A medical procedure intended primarily for palliative purposes, aimed at relieving the symptoms of an underlying health condition.",Class,http://schema.org/diagrams/PalliativeProcedure.dot.svg,http://schema.org/PalliativeProcedure,2026-07-24T12:31:48.132193
,Atlas,Atlas,"A collection or bound volume of maps, charts, plates or tables, physical or in media form illustrating any subject.",Class,http://schema.org/diagrams/Atlas.dot.svg,http://schema.org/Atlas,2026-07-24T12:31:48.132193
,AutoWash,AutoWash,A car wash business.,Class,http://schema.org/diagrams/AutoWash.dot.svg,http://schema.org/AutoWash,2026-07-24T12:31:48.132193
,Float,Float,Data type: Floating number.,Class,http://schema.org/diagrams/Float.dot.svg,http://schema.org/Float,2026-07-24T12:31:48.132193
,PawnShop,PawnShop,"A shop that will buy, or lend money against the security of, personal possessions.",Class,http://schema.org/diagrams/PawnShop.dot.svg,http://schema.org/PawnShop,2026-07-24T12:31:48.132193
,Electrician,Electrician,An electrician.,Class,http://schema.org/diagrams/Electrician.dot.svg,http://schema.org/Electrician,2026-07-24T12:31:48.132193
,TVClip,TVClip,A short TV program or a segment/part of a TV program.,Class,http://schema.org/diagrams/TVClip.dot.svg,http://schema.org/TVClip,2026-07-24T12:31:48.132193
,MedicalCause,MedicalCause,"The causative agent(s) that are responsible for the pathophysiologic process that eventually results in a medical condition, symptom or sign. In this schema, unless otherwise specified this is meant to be the proximate cause of the medical condition, symptom or sign. The proximate cause is defined as the causative agent that most directly results in the medical condition, symptom or sign. For example, the HIV virus could be considered a cause of AIDS. Or in a diagnostic context, if a patient fel",Class,http://schema.org/diagrams/MedicalCause.dot.svg,http://schema.org/MedicalCause,2026-07-24T12:31:48.132193
,PreOrderAction,PreOrderAction,An agent orders a (not yet released) object/product/service to be delivered/sent.,Class,http://schema.org/diagrams/PreOrderAction.dot.svg,http://schema.org/PreOrderAction,2026-07-24T12:31:48.132193
,MerchantReturnEnumeration,MerchantReturnEnumeration,Enumerates several kinds of product return policies.,Class,http://schema.org/diagrams/MerchantReturnEnumeration.dot.svg,http://schema.org/MerchantReturnEnumeration,2026-07-24T12:31:48.132193
,SheetMusic,SheetMusic,"Printed music, as opposed to performed or recorded music.",Class,http://schema.org/diagrams/SheetMusic.dot.svg,http://schema.org/SheetMusic,2026-07-24T12:31:48.132193
,WPAdBlock,WPAdBlock,An advertising section of the page.,Class,http://schema.org/diagrams/WPAdBlock.dot.svg,http://schema.org/WPAdBlock,2026-07-24T12:31:48.132193
,Audience,Audience,"Intended audience for an item, i.e. the group for whom the item was created.",Class,http://schema.org/diagrams/Audience.dot.svg,http://schema.org/Audience,2026-07-24T12:31:48.132193
,ComedyClub,ComedyClub,A comedy club.,Class,http://schema.org/diagrams/ComedyClub.dot.svg,http://schema.org/ComedyClub,2026-07-24T12:31:48.132193
,BorrowAction,BorrowAction,The act of obtaining an object under an agreement to return it at a later date. Reciprocal of LendAction.\n\nRelated actions:\n\n* [[LendAction]]: Reciprocal of BorrowAction.,Class,http://schema.org/diagrams/BorrowAction.dot.svg,http://schema.org/BorrowAction,2026-07-24T12:31:48.132193
,Dentist,Dentist,A dentist.,Class,http://schema.org/diagrams/Dentist.dot.svg,http://schema.org/Dentist,2026-07-24T12:31:48.132193
,WorkBasedProgram,WorkBasedProgram,"A program with both an educational and employment component. Typically based at a workplace and structured around work-based learning, with the aim of instilling competencies related to an occupation. WorkBasedProgram is used to distinguish programs such as apprenticeships from school, college or other classroom based educational programs.",Class,http://schema.org/diagrams/WorkBasedProgram.dot.svg,http://schema.org/WorkBasedProgram,2026-07-24T12:31:48.132193
,EntryPoint,EntryPoint,"An entry point, within some Web-based protocol.",Class,http://schema.org/diagrams/EntryPoint.dot.svg,http://schema.org/EntryPoint,2026-07-24T12:31:48.132193
,ComputerLanguage,ComputerLanguage,"This type covers computer programming languages such as Scheme and Lisp, as well as other language-like computer representations. Natural languages are best represented with the [[Language]] type.",Class,http://schema.org/diagrams/ComputerLanguage.dot.svg,http://schema.org/ComputerLanguage,2026-07-24T12:31:48.132193
,MobileApplication,MobileApplication,A software application designed specifically to work well on a mobile device such as a telephone.,Class,http://schema.org/diagrams/MobileApplication.dot.svg,http://schema.org/MobileApplication,2026-07-24T12:31:48.132193
,BefriendAction,BefriendAction,"The act of forming a personal connection with someone (object) mutually/bidirectionally/symmetrically.\n\nRelated actions:\n\n* [[FollowAction]]: Unlike FollowAction, BefriendAction implies that the connection is reciprocal.",Class,http://schema.org/diagrams/BefriendAction.dot.svg,http://schema.org/BefriendAction,2026-07-24T12:31:48.132193
,UnitPriceSpecification,UnitPriceSpecification,The price asked for a given offer by the respective organization or person.,Class,http://schema.org/diagrams/UnitPriceSpecification.dot.svg,http://schema.org/UnitPriceSpecification,2026-07-24T12:31:48.132193
,Corporation,Corporation,Organization: A business corporation.,Class,http://schema.org/diagrams/Corporation.dot.svg,http://schema.org/Corporation,2026-07-24T12:31:48.132193
,AutoDealer,AutoDealer,An car dealership.,Class,http://schema.org/diagrams/AutoDealer.dot.svg,http://schema.org/AutoDealer,2026-07-24T12:31:48.132193
,Language,Language,"Natural languages such as Spanish, Tamil, Hindi, English, etc. Formal language code tags expressed in [BCP 47](https://en.wikipedia.org/wiki/IETF_language_tag) can be used via the [[alternateName]] property. The Language type previously also covered programming languages such as Scheme and Lisp, which are now best represented using [[ComputerLanguage]].",Class,http://schema.org/diagrams/Language.dot.svg,http://schema.org/Language,2026-07-24T12:31:48.132193
,HowTo,HowTo,Instructions that explain how to achieve a result by performing a sequence of steps.,Class,http://schema.org/diagrams/HowTo.dot.svg,http://schema.org/HowTo,2026-07-24T12:31:48.132193
,Motorcycle,Motorcycle,"A motorcycle or motorbike is a single-track, two-wheeled motor vehicle.",Class,http://schema.org/diagrams/Motorcycle.dot.svg,http://schema.org/Motorcycle,2026-07-24T12:31:48.132193
,MedicalGuidelineContraindication,MedicalGuidelineContraindication,A guideline contraindication that designates a process as harmful and where quality of the data supporting the contraindication is sound.,Class,http://schema.org/diagrams/MedicalGuidelineContraindication.dot.svg,http://schema.org/MedicalGuidelineContraindication,2026-07-24T12:31:48.132193
